    #,     Theta,  TwoTheta, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,    Temp1,    Temp2,      ch5,      ch6,      ch7,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     TEMP,   TTIMER,    CTEMP,    Timer,   gkcnt1,   gkcnt2,  keith_I,  keith_V,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,   gkadc1,   gkadc2,     kpow
    0,         0,         0,     6537,   258289,   1.0000,      315,      244,     1001, 17664.27,        0,        0,     6551,   129377,   129366,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
    1,     0.005,      0.01,     4840,   258372,   1.0000,      310,      244,     1001, 13074.438,        0,        0,     4845,   129476,   129265,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
    2,      0.01,      0.02,    14042,   258272,   1.0000,      312,      244,     0110, 434.46246,        0,        0,    14043,   129430,   129333,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
    3,     0.015,      0.03,    13016,   258195,   1.0000,      312,      244,     0110, 402.8379,        0,        0,    13014,   129394,   129293,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
    4,      0.02,      0.04,    15331,   258280,   1.0000,      315,      245,     0110, 474.3297,        0,        0,    15332,   129357,   129331,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
    5,     0.025,      0.05,    19090,   258264,   1.0000,      315,      243,     0110, 590.66695,        0,        0,    19091,   129385,   129240,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
    6,      0.03,      0.06,     4857,   258166,   1.0000,      323,      246,     1110, 744.63054,        0,        0,     4858,   129460,   129163,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
    7,     0.035,      0.07,     5656,   258235,   1.0000,      322,      245,     1110, 866.89417,        0,        0,     5658,   129475,   129131,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
    8,      0.04,      0.08,     6840,   258230,   1.0000,      321,      245,     1110, 1048.386,        0,        0,     6840,   129449,   129173,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
    9,     0.045,      0.09,     7757,   258219,   1.0000,      321,      246,     1110, 1188.9878,        0,        0,     7757,   129488,   129142,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   10,      0.05,       0.1,     8724,   258211,   1.0000,      323,      245,     1110, 1337.2503,        0,        0,     8724,   129460,   129128,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   11,     0.055,      0.11,     9554,   258162,   1.0000,      322,      245,     1110, 1464.754,        0,        0,     9554,   129506,   129067,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   12,      0.06,      0.12,    10419,   258296,   1.0000,      321,      245,     1110, 1596.5412,        0,        0,    10419,   129619,   128945,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   13,     0.065,      0.13,    11308,   258162,   1.0000,      323,      245,     1110, 1733.6653,        0,        0,    11306,   129650,   128935,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   14,      0.07,      0.14,    12344,   258139,   1.0000,      322,      244,     1110, 1892.6664,        0,        0,    12344,   129583,   128999,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   15,     0.075,      0.15,    13232,   258119,   1.0000,      323,      244,     1110, 2028.9778,        0,        0,    13232,   129479,   129043,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   16,      0.08,      0.16,    14125,   258185,   1.0000,      321,      245,     1110, 2165.3556,        0,        0,    14125,   129378,   129155,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   17,     0.085,      0.17,    14601,   258148,   1.0000,      321,      245,     1110, 2238.647,        0,        0,    14601,   129519,   129028,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   18,      0.09,      0.18,    15754,   258008,   1.0000,      320,      245,     1110, 2416.7374,        0,        0,    15754,   129493,   129021,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   19,     0.095,      0.19,    16651,   258049,   1.0000,      322,      246,     1110, 2553.9355,        0,        0,    16651,   129401,   129033,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   20,       0.1,       0.2,    17795,   257998,   1.0000,      322,      246,     1110, 2729.9421,        0,        0,    17795,   129433,   129005,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   21,     0.105,      0.21,    18486,   257973,   1.0000,      321,      246,     1110, 2836.2237,        0,        0,    18485,   129378,   129025,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   22,      0.11,      0.22,    19512,   257936,   1.0000,      322,      246,     1110, 2994.0677,        0,        0,    19512,   129346,   129045,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   23,     0.115,      0.23,     5763,   257869,   1.0000,      310,      242,     0001, 3149.2086,        0,        0,     5763,   129300,   128981,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   24,      0.12,      0.24,     5993,   257746,   1.0000,      306,      242,     0001, 3276.4556,        0,        0,     5993,   129353,   128856,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   25,     0.125,      0.25,     6051,   257641,   1.0000,      305,      242,     0001, 3309.5133,        0,        0,     6051,   129423,   128667,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   26,      0.13,      0.26,     6289,   257599,   1.0000,      304,      242,     0001, 3440.245,        0,        0,     6291,   129447,   128638,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   27,     0.135,      0.27,     6703,   257600,   1.0000,      305,      243,     0001, 3666.6994,        0,        0,     6703,   129312,   128690,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   28,      0.14,      0.28,     6890,   257488,   1.0000,      306,      242,     0001, 3770.6322,        0,        0,     6890,   129261,   128689,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   29,     0.145,      0.29,     6923,   257384,   1.0000,      306,      241,     0001, 3790.2227,        0,        0,     6923,   129263,   128572,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   30,      0.15,       0.3,     7205,   257333,   1.0000,      304,      241,     0001, 3945.3946,        0,        0,     7207,   129114,   128648,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   31,     0.155,      0.31,     7300,   257341,   1.0000,      307,      241,     0001, 3997.2915,        0,        0,     7300,   129166,   128554,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   32,      0.16,      0.32,     7429,   257240,   1.0000,      308,      242,     0001, 4069.5258,        0,        0,     7429,   129014,   128689,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   33,     0.165,      0.33,     7548,   257348,   1.0000,      309,      243,     0001, 4132.9775,        0,        0,     7547,   128961,   128724,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   34,      0.17,      0.34,     7639,   257378,   1.0000,      311,      242,     0001, 4182.3179,        0,        0,     7639,   129053,   128638,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   35,     0.175,      0.35,     7177,   257291,   1.0000,      310,      242,     0001, 3930.7036,        0,        0,     7177,   129034,   128695,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   36,      0.18,      0.36,     6467,   257289,   1.0000,      310,      241,     0001, 3541.8779,        0,        0,     6467,   128957,   128706,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   37,     0.185,      0.37,    13546,   257156,   1.0000,      321,      247,     1110, 2084.9046,        0,        0,    13547,   128824,   128848,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   38,      0.19,      0.38,     8851,   257084,   1.0000,      320,      247,     1110, 1362.6649,        0,        0,     8851,   128734,   128828,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   39,     0.195,      0.39,     5542,   257136,   1.0000,      321,      246,     1110, 853.05184,        0,        0,     5542,   128791,   128716,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   40,       0.2,       0.4,    17468,   257147,   1.0000,      315,      244,     0110, 542.82812,        0,        0,    17468,   128955,   128613,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   41,     0.205,      0.41,    18292,   257203,   1.0000,      315,      243,     0110, 568.31063,        0,        0,    18292,   128802,   128764,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   42,      0.21,      0.42,    12553,   257239,   1.0000,      317,      244,     0110, 389.95216,        0,        0,    12552,   128952,   128653,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   43,     0.215,      0.43,     7943,   257176,   1.0000,      314,      244,     0110, 246.80545,        0,        0,     7943,   128982,   128640,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   44,      0.22,      0.44,     8264,   257196,   1.0000,      317,      244,     0110, 256.75961,        0,        0,     8264,   128932,   128693,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   45,     0.225,      0.45,     8381,   257210,   1.0000,      316,      244,     0110, 260.38059,        0,        0,     8381,   128892,   128717,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   46,      0.23,      0.46,     5670,   257263,   1.0000,      315,      242,     0110, 176.11905,        0,        0,     5670,   128960,   128669,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   47,     0.235,      0.47,    14729,   257156,   1.0000,      320,      244,     1010, 107.37694,        0,        0,    14729,   128872,   128753,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   48,      0.24,      0.48,    15702,   257163,   1.0000,      323,      243,     1010, 114.46716,        0,        0,    15702,   128839,   128738,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   49,     0.245,      0.49,    19018,   257143,   1.0000,      326,      242,     1010, 138.65149,        0,        0,    19017,   128875,   128675,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   50,      0.25,       0.5,    16566,   257056,   1.0000,      327,      243,     1010, 120.81597,        0,        0,    16566,   128914,   128599,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   51,     0.255,      0.51,     9938,   257221,   1.0000,      325,      242,     1010, 72.431418,        0,        0,     9938,   129011,   128498,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   52,      0.26,      0.52,     6323,   257145,   1.0000,      319,      242,     1010, 46.097727,        0,        0,     6323,   129156,   128325,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   53,     0.265,      0.53,     7613,   257122,   1.0000,      321,      243,     1010, 55.507416,        0,        0,     7613,   129120,   128373,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   54,      0.27,      0.54,    10439,   257188,   1.0000,      324,      243,     1010, 76.092633,        0,        0,    10439,   129045,   128462,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   55,     0.275,      0.55,    10034,   257074,   1.0000,      325,      242,     1010, 73.172915,        0,        0,    10034,   128928,   128628,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   56,      0.28,      0.56,     6604,   257103,   1.0000,      326,      243,     1010, 48.154218,        0,        0,     6604,   128907,   128564,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   57,     0.285,      0.57,    17046,   256921,   1.0000,      334,      240,     0010, 25.112279,        0,        0,    17046,   128815,   128592,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   58,      0.29,      0.58,    15143,   257009,   1.0000,      356,      241,     0010, 22.301128,        0,        0,    15143,   128794,   128552,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   59,     0.295,      0.59,     4823,   257048,   1.0000,      352,      243,     1010, 35.175271,        0,        0,     4823,   128880,   128484,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   60,       0.3,       0.6,     6303,   256937,   1.0000,      331,      243,     1010, 45.989117,        0,        0,     6303,   128828,   128592,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   61,     0.305,      0.61,     5585,   256981,   1.0000,      328,      243,     1010, 40.743336,        0,        0,     5585,   128646,   128731,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   62,      0.31,      0.62,    17157,   256969,   1.0000,      334,      240,     0010, 25.271084,        0,        0,    17157,   128697,   128612,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   63,     0.315,      0.63,     8107,   257008,   1.0000,      357,      241,     0010, 11.939243,        0,        0,     8106,   128857,   128492,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   64,      0.32,      0.64,     7552,   256951,   1.0000,      363,      240,     0010, 11.124357,        0,        0,     7552,   128787,   128595,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   65,     0.325,      0.65,    13255,   256947,   1.0000,      361,      240,     0010, 19.525377,        0,        0,    13255,   128787,   128552,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   66,      0.33,      0.66,    18512,   257010,   1.0000,      364,      242,     0010, 27.262556,        0,        0,    18512,   128929,   128428,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   67,     0.335,      0.67,    17358,   257095,   1.0000,      366,      243,     0010, 25.554613,        0,        0,    17358,   128973,   128411,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   68,      0.34,      0.68,    11149,   256992,   1.0000,      366,      243,     0010, 16.420242,        0,        0,    11149,   128915,   128534,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   69,     0.345,      0.69,    18312,   256976,   1.0000,      413,      244,     1100, 7.4516381,        0,        0,    18312,   128815,   128635,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   70,      0.35,       0.7,    12911,   256917,   1.0000,      486,      244,     1100, 5.2550346,        0,        0,    12913,   128791,   128562,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   71,     0.355,      0.71,     6647,   256988,   1.0000,      448,      239,     0010, 9.789851,        0,        0,     6647,   128682,   128623,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   72,      0.36,      0.72,    10174,   257033,   1.0000,      387,      242,     0010, 14.981872,        0,        0,    10174,   128917,   128475,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   73,     0.365,      0.73,    10803,   256936,   1.0000,      370,      241,     0010, 15.914121,        0,        0,    10803,   128761,   128641,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   74,      0.37,      0.74,     8285,   256956,   1.0000,      365,      240,     0010, 12.203854,        0,        0,     8285,   128752,   128570,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   75,     0.375,      0.75,    15122,   256875,   1.0000,      413,      244,     1100, 6.1559621,        0,        0,    15122,   128704,   128603,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   76,      0.38,      0.76,     7739,   257028,   1.0000,      485,      243,     1100, 3.1485671,        0,        0,     7739,   128787,   128502,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   77,     0.385,      0.77,    10297,   256962,   1.0000,      508,      243,     1100, 4.1903505,        0,        0,    10297,   128754,   128611,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   78,      0.39,      0.78,    17846,   257003,   1.0000,      511,      245,     1100, 7.2612474,        0,        0,    17846,   128722,   128646,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
   79,     0.395,      0.79,     6579,   257062,   1.0000,      452,      243,     0010, 9.6869097,        0,        0,     6579,   128759,   128676,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
